review,aspect,prep,your list,vlt5,Google,BigScience,Facebook,Bode
"Hotel ruim. Totalmente fora do padrão Ibis. Sempre me hospedo na rede Ibis, mas esse hotel é péssimo.Seriviço de restaurante também ruim. Ar condicionado sem funcionar por mais de um mês. Camareiras arrumam o quarto por volta das 16 hs da tarde! Esquecem de trocar toalhas, deixam lixo. Fujam desse hotel.","['hotel', 'quarto', 'toalha']",hotel ruim totalmente fora do padrao ibis sempre me hospedo na rede ibis mas esse hotel e pessimo serivico de restaurante tambem ruim ar condicionado sem funcionar por mais de um mes camareiras arrumam o quarto por volta das 16 hs da tarde esquecem de trocar toalhas deixam lixo fujam desse hotel,"['hotel', 'padrao', 'quarto']","Ibis, hotel ruim, hotel ruim, hotel ruim, hotel ruim, hotel ruim, hotel ruim","hotel, quarto, restaurante, ruim, quarto, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lixo, lix"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'c"
"Hotel sem nada que o desabone, amplo, quartos bons, bem localizado, comida boa, e em Paris quem quer ficar no hotel. metro fica perto, podendo se deslocar para qualquer ponto de Paris.  fica a 2km da torre, perto do aquario que é maravilhoso, enfim uma boa opçao. um belo restaurante com um otimo happy hour.","['hotel', 'quarto']",hotel sem nada que o desabone amplo quartos bons bem localizado comida boa e em paris quem quer ficar no hotel metro fica perto podendo se deslocar para qualquer ponto de paris fica a 2km da torre perto do aquario que e maravilhoso enfim uma boa opcao um belo restaurante com um otimo happy hour,['hotel'],"Paris, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotels, hotels list","hotel, quarto, localizacao, quarto, metro, opcao, restaurante, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quart"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 
['Hotel','semana', 'localizado', 'comida', 'bono', 'Paris','metro', 'aquario', 'torre','restaurante', 'happy', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime', 'overtime"
"Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável! O quarto é espaçoso para os padrões parisienses e os detalhes da decoração fazem toda diferença. Cama e tracvesseiros muito muito confortáveis. Eu amo a Ile de St Louis e este hotel no coração desta ilha é fantástico!  Eu recomendo!","['cama', 'preco', 'atendimento', 'hotel', 'quarto']",hotel tipicamente parisiense muitissimo bem localizado lindo elegante com otimo atendimento e por um preco bastante razoavel o quarto e espacoso para os padroes parisienses e os detalhes da decoracao fazem toda diferenca cama e tracvesseiros muito muito confortaveis eu amo a ile de st louis e este hotel no coracao desta ilha e fantastico eu recomendo,"['hotel', 'atendimento', 'preco', 'quarto', 'cama']","hotel, hotel típicamente parisiense, hotel quarto, hotel quarto, hotel típicamente parisiense, hotel quarto, hotel típicamente parisiense, hotel quarto, hotel típicamente parisiense, hotel quarto, hotel típicamente parisiense, hotel quarto, hotel típicamente parisiense, hotel quarto, hotel típicamente parisiense, hotel típicamente parisiense","hotel, localizacao, quarto, atendimento, preco, conforto, localizacao, corredor, internet, chuveiro, jantar, escada, quarto, apartment, gerente, frigibar, colchao, serviço, torneira, suite, pia, lavanderia, jardim, praia, telefone, cafeteira"," ['hotel', 'parisienses', 'localizacao', 'atendimento', 'padrão', 'quarto', 'detalhes', 'cama', 'muito', 'muito', 'muito', 'francês', 'amei', 'fofissimo', 'estabelecimento', 'relação', 'decoração', 'espaco', 'padrões', 'detalhes', 'cama', 'muito', 'muito', 'muito', 'confortáveis', 'estabelecimento', 'localizacao', 'estabelecimento', 'localizacao', 'estabelecimento', 'localizacao', 'estabelecimento', 'localizacao', 'localizacao', 'estabelecimento', 'localizacao', 'estabelecimento', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao', 'localizacao"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 
['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'cid"
"Hotel é bem localizado, dá para ir a pé até a torre Eiffel. Tem estação de metrô bem em frente, por onde passam 3 linhas do metrô. Atendentes muito educados e falam Inglês. Café da manhã bom, com variedades. O quarto que ficamos já havia sido reformado. Muito bom, amplo, com móveis novos. banheiro de tamanho razoável. Preço bom também. O hotel estava, na época, em reformas, mas não tivemos incômodos. Tem supermercados perto, lojas e restaurantes.","['moveis', 'hotel', 'preco']",hotel e bem localizado da para ir a pe ate a torre eiffel tem estacao de metro bem em frente por onde passam 3 linhas do metro atendentes muito educados e falam ingles cafe da manha bom com variedades o quarto que ficamos ja havia sido reformado muito bom amplo com moveis novos banheiro de tamanho razoavel preco bom tambem o hotel estava na epoca em reformas mas nao tivemos incomodos tem supermercados perto lojas e restaurantes,"['hotel', 'quarto', 'moveis', 'preco', 'lojas']","hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto","localizacao, quarto, hotel, quarto, escada, corredor, internet, chuveiro, jantar, escada, jantar, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, "," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador'], returning only the words that are in the following sentence: Hotel é bem localizado, dá para ir a pé até a torre Eiffel. Tem estação de metrô bem em frente, por onde passam 3 linhas do metrô. Atendentes muito educados e falam Inglês. Café da manhã bom, com variedades. O quarto que ficamos já havia sido reformado. Muito bom, amplo, com móveis novos. banheiro de tamanho razoável. Preço bom também. O hotel estava, na época, em reformas, mas não tivemos incômodos. Tem supermercados perto, lojas e restaurantes."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

[carpete, jardim, corredor, localizacao, padrao, preco, hotel, praca, lavanderia, atendimento, conforto, colchao, secador, quarto, banheira, suite, rodoviaria, cama, estacionamento, torneira, cidade, calefacao, piscina, praia, cassino, luxo, ge"
"Infelizmente por motivos profissionais eu tenho que ficar neste hotel. O hotel não oferece nenhum conforto como piscina , sala de ginastica ou qualquer outro tipo de lazer. O quarto é pequeno, sem o menor conforto. A TV é minima e a geladeira faz muito barulho. Verifique se trocaram o arranjo de cama, eles tentam não trocar. A cadeira é de Madeira sem almofada, bem desconfortável. A mesa , mal cabe um Ipad. O serviço de quarto é péssimo, a comida é horrível. Só fique neste hotel se não tiver outra alternativa.","['tv', 'hotel', 'piscina', 'servico', 'quarto', 'conforto']",infelizmente por motivos profissionais eu tenho que ficar neste hotel o hotel nao oferece nenhum conforto como piscina sala de ginastica ou qualquer outro tipo de lazer o quarto e pequeno sem o menor conforto a tv e minima e a geladeira faz muito barulho verifique se trocaram o arranjo de cama eles tentam nao trocar a cadeira e de madeira sem almofada bem desconfortavel a mesa mal cabe um ipad o servico de quarto e pessimo a comida e horrivel so fique neste hotel se nao tiver outra alternativa,"['hotel', 'conforto', 'piscina', 'quarto', 'tv', 'cama', 'servico']","hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel quarto, hotel","cama, quarto, hotel, quarto, tv, chuveiro, jantar, escada, internet, chuveiro, jantar, escada, jantar, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada"," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

[carpete, jardim, corredor, localizacao, padrao, preco, hotel, praca, lavanderia, atendimento, conforto, colchao, secador, quarto, banheira, suite, rodoviaria, cama, estacionamento, torneira, cidade, calefacao, piscina, praia, cassino, luxo, ge"
"Instalações velhas, cheirando a mofo. Para quem tem rinite, aquele carpete é horrível! Demora para esquentar a água do chuveiro e torneiras. O banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado. Wi-fi instável, a conexão cai. Ar condicionado antigo e barulhento. Café da manhã básico.","['instalacoes', 'torneira', 'carpete', 'chuveiro']",instalacoes velhas cheirando a mofo para quem tem rinite aquele carpete e horrivel demora para esquentar a agua do chuveiro e torneiras o banheiro nao tem box entao ao utilizar o chuveiro o banheiro fica todo molhado wi fi instavel a conexao cai ar condicionado antigo e barulhento cafe da manha basico,"['instalacoes', 'carpete', 'chuveiro']","chuveiro, instalações velhas, instalações velhas, instalações velhas, instalações velhas, instalações velhas","Instalaçes, chuveiro, torneira, jantar, escada, internet, tapete, jantar, escada, jardim, praia, jardim, lavanderia, jardim, praia, telefone, cafeteira, cozinha, secador, rodoviaria, carpete, moveis, mus"," ['cheirando', 'mofo', 'rinite', 'carpete', 'torneiras', 'banheiro', 'agua', 'chuveiro', 'wi-fi', 'ar-condicionado', 'cafe', 'manha', 'banheiro', 'banheiro', 'wi-fi', 'ar-condicionado', 'cafe', 'manha', 'banheiro', 'banheiro', 'banheiro']. This list can be obtained by the following Python code (using nltk.word_tokenize):"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

Instalações velhas, cheirando a mofo.
Banheiro não tem box, então ao utilizar o chuveiro o banheiro fica todo molhado.
Wi-fi instável, a conexão cai.
Ar condicionado antigo e barulhento.
Café da manhã básico.
"
"Internet- OK, localização boa. Conforto poderia ser melhor, mas no geral está legal.Fiquei pela segunda e vez e voltaria, no final das contas o custo compensa.Próximo à diversos pontos turisticos como o gasometro.TV´s maiores nos quartos seriam bem vindas.","['localizacao', 'quarto', 'tv', 'internet', 'conforto']",internet ok localizacao boa conforto poderia ser melhor mas no geral esta legal fiquei pela segunda e vez e voltaria no final das contas o custo compensa proximo a diversos pontos turisticos como o gasometro tv s maiores nos quartos seriam bem vindas,"['internet', 'localizacao', 'conforto', 'tv']","Internet, localização boa, localization boa, localization boa, localization boa, localization boa, localization boa, localization boa, localization boa","localizacao, quarto, hotel, quarto, chuveiro, jantar, escada, corredor, internet, tv, jardim, lavanderia, praia, tv, rodoviaria, carpete, moveis, museu, garagem, shopping, praca, recepcao, horario"," ['internet', 'localizacao', 'conforto']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," ilegal.

"
"Localização - Junto de uma estação de metro, com bastantes bares e restaurantes nas proximidades.   Apresentação - Recentemente renovado, apresenta apesar das áreas reduzidas, um design moderno com materiais de boa qualidade e confortáveis.   Para quem fale português é possível que seja atendido por funcionários que falam a nossa língua.","['funcionarios', 'localizacao']",localizacao junto de uma estacao de metro com bastantes bares e restaurantes nas proximidades apresentacao recentemente renovado apresenta apesar das areas reduzidas um design moderno com materiais de boa qualidade e confortaveis para quem fale portugues e possivel que seja atendido por funcionarios que falam a nossa lingua,"['localizacao', 'funcionarios']","apresentação, information, information, information, information, information, information, information, information, information, information, information, information, information, information sources, information sources","Localizacao, bares, restaurantes, renovado, apresenta, lngua, português"," ['localizacao', 'junto', 'estacao', 'metro', 'apresentacao', 'recentemente', 'renovado', 'apresenta', 'apesar', 'areas', 'reduido', 'design', 'moderno']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['localização', 'apresentação', 'praia', 'casa', 'parque', 'bastantes','restaurantes', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'bastante', 'b"
"Localização muito boa, no coração do Montmartre, estação de metro muito próxima do hotel. Quarto pequeno porém funcional, banheiro ok, limpeza razoável. Café da manhã sem frutas. Staff muito atencioso, tente reservar um quarto longe dos elevadores, fazem barulho a noite.   Nossa experiencia foi positiva, recomendamos, se quiser gastar pouco e estar em um local estratégico para conhecer Paris.","['localizacao', 'elevador', 'limpeza', 'hotel', 'quarto']",localizacao muito boa no coracao do montmartre estacao de metro muito proxima do hotel quarto pequeno porem funcional banheiro ok limpeza razoavel cafe da manha sem frutas staff muito atencioso tente reservar um quarto longe dos elevadores fazem barulho a noite nossa experiencia foi positiva recomendamos se quiser gastar pouco e estar em um local estrategico para conhecer paris,"['localizacao', 'hotel', 'quarto', 'limpeza']","Paris, localization, localization, localization, localization, localization, localization","Localizacao, quarto, hotel, quarto, banheira, padrao, tv, limpeza, banheira, padrao, luxo, aeroporto, travesseiro, estabelecimento, cidade, lojas, quarto, quarto, corredor, internet, chuveiro, jantar, "," ['cama', 'piscina', 'estacionamento', 'calefacao', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrao', 'rua', 'funcionarios', 'ducha', 'casal', 'almoco', 'instalacoes', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'familia', 'atendimento', 'preco', 'conforto', 'localizacao', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmacia', 'frigobar', 'colchao', 'servico', 'torneira', 'suite', 'pia', 'lavanderia', 'jardim', 'praia', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviaria', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']."," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['localização', 'corredor', 'padrao', 'preco', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'cidade', 'calefacao', 'piscina', 'praia"
"Localização razoável - o hotel fica distante dos principais pontos turísticos da capital francesa, mas em compensação tem estações de metrô que levam o viajante a qualquer parte da cidade. Quarto pequeno, apertado e com teto baixo (meio sufocante). Serviço ruim - pessoal despreparado para receber quem não conhece a cidade. Café da manhã bem servido.","['localizacao', 'cidade', 'quarto', 'hotel', 'servico']",localizacao razoavel o hotel fica distante dos principais pontos turisticos da capital francesa mas em compensacao tem estacoes de metro que levam o viajante a qualquer parte da cidade quarto pequeno apertado e com teto baixo meio sufocante servico ruim pessoal despreparado para receber quem nao conhece a cidade cafe da manha bem servido,"['localizacao', 'hotel', 'cidade', 'quarto', 'servico']","capital francesa, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante, hotel fica distante","Localizacao, quarto, hotel, quarto, chuveiro, jantar, escada, corredor, internet, chuveiro, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, escada, jantar, e"," ['localizacao', 'quartos', 'serviço', 'café da manhã']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'c"
"Minha primeira vez em Paris, verão de 2004. O hotel, bem recomendado pela minha gente de viagens, nao agradou muto, antigo, corredores estreitos, café da manhã limitado em oferta mas com produtos de qualidade. De toda forma a localização foi ótima, saiamos bem cedo, a pé e percorríamos com loucos toda a região. Ao lado do metro, facilitou o transporte. A equipe, enxuta, nos abrigou bem, quarto bem arrumado e limpo. Para dormir e curtir Paris, serviu...","['localizacao', 'quarto', 'corredor']",minha primeira vez em paris verao de 2004 o hotel bem recomendado pela minha gente de viagens nao agradou muto antigo corredores estreitos cafe da manha limitado em oferta mas com produtos de qualidade de toda forma a localizacao foi otima saiamos bem cedo a pe e percorriamos com loucos toda a regiao ao lado do metro facilitou o transporte a equipe enxuta nos abrigou bem quarto bem arrumado e limpo para dormir e curtir paris serviu,"['hotel', 'localizacao', 'quarto']","Paris, minha primeira, minha primeira, minha primeira, minha primeira, minha primeira","quarto, hotel, quarto, corredor, internet, chuveiro, jantar, escada, jantar, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, escada, "," ['verao', '2004', 'hotel', 'bem', 'recomendado', 'minha', 'gente', 'viagens', 'nao', 'agradou', 'muto', 'antigo', 'corredores', 'estreitos', 'cafe', 'da', 'manha', 'limitado', 'oferta', 'mas', 'com', 'productos', 'qualidade', 'de', 'toda', 'forma', 'localizacao', 'foi', 'otima', 'saiamos', 'bem', 'matina', 'pela', 'peso', 'percorramos', 'toda', 'regiao', 'ao', 'lado', 'metro', 'facilitou', 'transporte', 'equipe', 'enxuta', 'nos', 'abrigo', 'bem', 'quarto', 'arrumado', 'limpo', 'para', 'dormir', 'curtir', 'paris', 'serviu', '']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

[carpete, jardim, corredor, localizacao, padrao, preco, hotel, praca, lavanderia, atendimento, conforto, colchao, secador, quarto, banheira, suite, rodoviaria, cama, estacionamento, torneira, cidade, calefacao, piscina, praia, cassino, luxo, ge"
"Muito bem localizado. Ficamos em quarto com Quitinete (1107) e para os padrões de NYC o espaço não era tão reduzido. Quarto bastante silencioso conforme solicitamos.  Serviços simples e eficientes: cafeteira com sachê de café, internet gratuita nos quartos, água disponível nos corredores para os hóspedes, office para uso em caso de emergência (computadores e impressora).  Aceitou nosso cartão pré pago para pagamento (VTM).  Voltaríamos com certeza. Vale o investimento.","['servico', 'internet', 'cafeteira', 'quarto']",muito bem localizado ficamos em quarto com quitinete 1107 e para os padroes de nyc o espaco nao era tao reduzido quarto bastante silencioso conforme solicitamos servicos simples e eficientes cafeteira com sache de cafe internet gratuita nos quartos agua disponivel nos corredores para os hospedes office para uso em caso de emergencia computadores e impressora aceitou nosso cartao pre pago para pagamento vtm voltariamos com certeza vale o investimento,"['quarto', 'cafeteira', 'internet']","information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information, information sources, information sources","localizacao, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto, quarto"," ['cama', 'piscina', 'estacionamento', 'calefação', 'parque', 'porteiro', 'toalha', 'tv', 'limpeza', 'banheira', 'padrão', 'rua', 'funcionários', 'ducha', 'casal', 'almoço', 'instalações', 'tomada', 'cassino', 'luxo', 'aeroporto', 'travesseiro', 'estabelecimento', 'cidade', 'lojas', 'quarto', 'hotel', 'família', 'atendimento', 'preço', 'conforto', 'localização', 'corredor', 'internet', 'tapete', 'chuveiro', 'jantar', 'escada', 'apartamento', 'gerente', 'farmácia', 'frigobar', 'colchão', 'serviço', 'torneira', 'suíte', 'pia', 'lavanderia', 'jardim', 'prai', 'telefone', 'cafeteira', 'cozinha', 'secador', 'rodoviária', 'carpete', 'moveis', 'teatro', 'museu', 'garagem', 'shopping', 'praca', 'recepcao', 'horario', 'elevador']"," I'm not sure what ""travail"" means, but I do know that in Spanish it means ""work""."," 

['carpete', 'jardim', 'corredor', 'localizacao', 'padrao', 'preco', 'hotel', 'praca', 'lavanderia', 'atendimento', 'conforto', 'colchao','secador', 'quarto', 'banheira','suite', 'rodoviaria', 'cama', 'estacionamento', 'torneira', 'c"
